software,algorithm,pop_size,max_evals,fitness,fold,llm_model,reference_fitness_train,best_patch_fitness_train,change_perc_train,reference_fitness_validate,patch_fitness_validate,change_perc_validate,patch_length,search_time_minutes,Vt,Vc,llm_patches_requested,llm_malformed_patches,llm_missing_patches,llm_malformed_ratio,llm_missing_ratio,train_log,validate_log
pngOptim,UMDAAlgorithm,50.0,1000,Perf<Cycles>,1,llama3.1:8b,371324650528.0,287516579570.0,-22.57,13976157649.0,8186797071.0,-41.423,3,798.0078666666667,0.523,0.567,931.0,61.0,0.0,0.066,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1781914392_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782110061_FOLD1-val_1781914392_UMDAAlgorithm_llama3.1:8b.log
pngOptim,UMDAAlgorithm,50.0,1000,Perf<Cycles>,3,llama3.1:8b,383146061198.0,20284363663.0,-94.706,2203492173.0,298050569.0,-86.474,2,903.4028666666668,0.598,0.665,931.0,114.0,0.0,0.122,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1781917152_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782110094_FOLD3-val_1781917152_UMDAAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,1,qwen2.5-coder:7b,94600460918.0,92709266535.0,-1.999,31016711777.0,30835859401.0,-0.583,1,21.0582,0.34,0.34,49.0,43.0,0.0,0.878,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782123565_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216093_FOLD1-val_1782123565_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,4,llama3.1:8b,107528749387.0,105498575537.0,-1.888,16547530153.0,16369964539.0,-1.073,1,25.456,0.36,0.43,49.0,1.0,0.0,0.02,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786545380_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596558_FOLD4-val_1786545380_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,1,llama3.1:8b,98920746557.0,93124191135.0,-5.86,30810469991.0,30956805163.0,0.475,2,19.477866666666667,0.43,0.43,49.0,1.0,0.0,0.02,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786541307_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596451_FOLD1-val_1786541307_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,4,qwen2.5-coder:7b,110117192106.0,107556315133.0,-2.326,16090597679.0,16097354495.0,0.042,1,14.807316666666669,0.19,0.19,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786547044_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596646_FOLD4-val_1786547044_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,3,llama3.1:8b,92257360581.0,90413525619.0,-1.999,32511564465.0,32680203278.0,0.519,1,21.80415,0.42,0.42,49.0,13.0,0.0,0.265,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786545292_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596537_FOLD3-val_1786545292_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,2,llama3.1:8b,106600125336.0,103603674752.0,-2.811,22507613887.0,23406292277.0,3.993,1,23.72443333333333,0.39,0.39,49.0,18.0,0.0,0.367,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786542596_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596506_FOLD2-val_1786542596_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,5,llama3.1:8b,106879692781.0,101202454902.0,-5.312,22057953221.0,21928239012.0,-0.588,1,18.8496,0.26,0.26,49.0,48.0,0.0,0.98,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786545680_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596589_FOLD5-val_1786545680_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,3,qwen2.5-coder:7b,92581899310.0,91477377578.0,-1.193,31197380584.0,31239596856.0,0.135,1,20.052116666666667,0.32,0.32,49.0,13.0,30.0,0.265,0.612,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786546745_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596633_FOLD3-val_1786546745_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,2,qwen2.5-coder:7b,101567923959.0,99731296795.0,-1.808,23779778054.0,23606801802.0,-0.727,1,22.62005,0.33,0.34,49.0,0.0,39.0,0.0,0.796,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786546228_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596627_FOLD2-val_1786546228_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,100,Perf<Cycles>,5,qwen2.5-coder:7b,103860547590.0,102530046409.0,-1.281,23424740515.0,23020374253.0,-1.726,1,22.653466666666667,0.31,0.31,49.0,48.0,0.0,0.98,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786547462_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596675_FOLD5-val_1786547462_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,4,llama3.1:8b,245218227226.0,216302236040.0,-11.792,140248632646.0,127229999751.0,-9.283,1,38.6619,0.37,0.42,49.0,21.0,0.0,0.429,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123743_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215395_FOLD4-val_1782123743_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,4,qwen2.5-coder:7b,245175936299.0,216163186809.0,-11.833,140111816401.0,126920695097.0,-9.415,1,47.349583333333335,0.38,0.52,49.0,49.0,0.0,1.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123603_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215659_FOLD4-val_1782123603_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,5,llama3.1:8b,244228958473.0,215161286527.0,-11.902,141119855519.0,127689525295.0,-9.517,2,45.48111666666667,0.44,0.53,49.0,15.0,0.0,0.306,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123902_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215415_FOLD5-val_1782123902_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,100,Perf<Cycles>,5,llama3.1:8b,13536806978.0,7758879212.0,-42.683,,0.0,0.0,3,69.15383333333332,0.49,0.59,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782123638_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215571_FOLD5-val_1782123638_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,4,qwen2.5-coder:7b,79453987194.0,77547115337.0,-2.4,5982245289.0,5864410592.0,-1.97,1,57.18228333333333,0.17,0.21,49.0,0.0,2.0,0.0,0.041,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123640_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215981_FOLD4-val_1782123640_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,3,llama3.1:8b,383184842723.0,341254251695.0,-10.943,2207257838.0,1831826681.0,-17.009,1,82.37763333333334,0.43,0.49,49.0,45.0,0.0,0.918,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123719_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215393_FOLD3-val_1782123719_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,1,llama3.1:8b,78198898354.0,74664715317.0,-4.519,8177270618.0,8196086377.0,0.23,1,65.90653333333333,0.3,0.33,49.0,15.0,0.0,0.306,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123646_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215730_FOLD1-val_1782123646_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,100,Perf<Cycles>,1,llama3.1:8b,49641495030.0,41261641606.0,-16.881,297041282.0,302625709.0,1.88,1,82.50883333333333,0.33,0.44,49.0,49.0,0.0,1.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782123641_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215315_FOLD1-val_1782123641_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,100,Perf<Cycles>,2,llama3.1:8b,48387036603.0,10716036659.0,-77.853,1257391008.0,1242498347.0,-1.184,2,83.04713333333333,0.4,0.5,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782123640_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215320_FOLD2-val_1782123640_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,100,Perf<Cycles>,3,llama3.1:8b,38142948434.0,7450133324.0,-80.468,11847169759.0,3036561322.0,-74.369,3,83.681,0.45,0.54,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782123639_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215318_FOLD3-val_1782123639_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,100,Perf<Cycles>,4,llama3.1:8b,49359949779.0,11686389969.0,-76.324,287730007.0,285953012.0,-0.618,1,84.56566666666666,0.34,0.43,49.0,48.0,0.0,0.98,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782123642_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215319_FOLD4-val_1782123642_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,3,qwen2.5-coder:7b,66088698228.0,61704847922.0,-6.633,20775551016.0,18832386564.0,-9.353,2,69.0063,0.23,0.28,49.0,4.0,10.0,0.082,0.204,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123639_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215959_FOLD3-val_1782123639_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,5,qwen2.5-coder:7b,43255143969.0,41747165686.0,-3.486,41113533226.0,44072602950.0,7.197,2,71.7349,0.25,0.31,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123642_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782216003_FOLD5-val_1782123642_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,3,qwen2.5-coder:7b,93793781083.0,91605998900.0,-2.333,31838729784.0,31880235062.0,0.13,1,46.54253333333334,0.3,0.3,196.0,74.0,41.0,0.378,0.209,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782126957_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216116_FOLD3-val_1782126957_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,4,llama3.1:8b,82147995396.0,76895586070.0,-6.394,5765231641.0,5751698881.0,-0.235,1,76.39484999999999,0.33,0.38,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123644_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215783_FOLD4-val_1782123644_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,1,qwen2.5-coder:7b,93898752710.0,93049257926.0,-0.905,30865309395.0,32123960717.0,4.078,1,50.27251666666667,0.264,0.268,196.0,106.0,0.0,0.541,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782126826_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216098_FOLD1-val_1782126826_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,1,llama3.1:8b,371377013787.0,330962174603.0,-10.882,13984993248.0,11800903839.0,-15.617,1,70.58983333333335,0.26,0.3,49.0,12.0,0.0,0.245,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123644_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215382_FOLD1-val_1782123644_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,2,llama3.1:8b,297468523699.0,268302553147.0,-9.801,80264333797.0,80898101950.0,0.79,0,,0.465,0.523,49.0,8.0,0.0,0.163,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123645_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1784547738_FOLD2-val_1782123645_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,5,qwen2.5-coder:7b,244289453785.0,215341344939.0,-11.85,141136977529.0,127864235699.0,-9.404,1,74.92648333333334,0.38,0.46,49.0,48.0,0.0,0.98,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123639_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215709_FOLD5-val_1782123639_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,2,qwen2.5-coder:7b,102302422203.0,100128781144.0,-2.125,22913652141.0,23657076190.0,3.244,1,53.69801666666667,0.304,0.304,196.0,118.0,4.0,0.602,0.02,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782126879_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216099_FOLD2-val_1782126879_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,3,llama3.1:8b,65390176573.0,62663406621.0,-4.17,19836019144.0,20292250150.0,2.3,3,88.52778333333335,0.41,0.43,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123643_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215775_FOLD3-val_1782123643_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,3,qwen2.5-coder:7b,64931114606.0,61883612379.0,-4.693,19457174633.0,27062055983.0,39.085,2,39.93875,0.216,0.256,196.0,0.0,41.0,0.0,0.209,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782128198_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215960_FOLD3-val_1782128198_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,2,qwen2.5-coder:7b,78502585799.0,75223380146.0,-4.177,8519601464.0,8169264423.0,-4.112,1,91.1357,0.3,0.36,49.0,20.0,29.0,0.408,0.592,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123641_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215953_FOLD2-val_1782123641_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,4,qwen2.5-coder:7b,109588861976.0,107552681648.0,-1.858,16061320453.0,15936162710.0,-0.779,2,55.37355,0.304,0.316,196.0,101.0,80.0,0.515,0.408,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782127474_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216126_FOLD4-val_1782127474_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,2,qwen2.5-coder:7b,297481733836.0,268401729901.0,-9.775,87968011999.0,74782729184.0,-14.989,2,86.71424999999999,0.38,0.45,49.0,31.0,2.0,0.633,0.041,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123640_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215608_FOLD2-val_1782123640_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,5,llama3.1:8b,43613598587.0,41406401112.0,-5.061,42139320174.0,41143066428.0,-2.364,2,94.67715,0.47,0.51,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123647_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215824_FOLD5-val_1782123647_LLMAlgorithm_llama3.1:8b.log
minisat_hack,LLMAlgorithm,50.0,250,Perf<Cycles>,5,llama3.1:8b,13501476572.0,936900775.0,-93.061,,0.0,0.0,2,24.51375,0.376,0.472,196.0,76.0,0.0,0.388,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782129582_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/minisat_hack_1782215579_FOLD5-val_1782129582_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,4,qwen2.5-coder:7b,79704208308.0,77021121216.0,-3.366,5919434457.0,5871999397.0,-0.801,1,48.63328333333333,0.26,0.272,196.0,77.0,2.0,0.393,0.01,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782128229_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215992_FOLD4-val_1782128229_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,1,llama3.1:8b,95936409733.0,95089240268.0,-0.883,31558533612.0,31351508549.0,-0.656,1,54.75756666666667,0.352,0.364,196.0,119.0,0.0,0.607,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786542279_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596477_FOLD1-val_1786542279_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,1,qwen2.5-coder:7b,76615657718.0,72727688538.0,-5.075,8499214630.0,9109663471.0,7.182,3,55.248900000000006,0.332,0.364,196.0,0.0,2.0,0.0,0.01,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782127884_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215936_FOLD1-val_1782127884_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,5,qwen2.5-coder:7b,102918767542.0,101134740781.0,-1.733,23126457304.0,23013648101.0,-0.488,1,57.1265,0.308,0.312,196.0,171.0,0.0,0.872,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782127767_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216137_FOLD5-val_1782127767_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,2,qwen2.5-coder:7b,76145097474.0,71201895044.0,-6.492,8421124290.0,9590510024.0,13.886,1,55.2565,0.368,0.4,196.0,47.0,39.0,0.24,0.199,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782128104_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215958_FOLD2-val_1782128104_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,4,llama3.1:8b,107931712884.0,106812551824.0,-1.037,15805901670.0,15618961606.0,-1.183,1,67.04551666666667,0.388,0.388,196.0,48.0,0.0,0.245,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786545381_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1786596561_FOLD4-val_1786545381_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,1,qwen2.5-coder:7b,79328441064.0,73267537560.0,-7.64,8269062423.0,9416263581.0,13.873,1,107.57686666666667,0.36,0.4,49.0,44.0,0.0,0.898,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123638_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215932_FOLD1-val_1782123638_LLMAlgorithm_qwen2.5-coder:7b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,3,llama3.1:8b,93241215984.0,92023321324.0,-1.306,32431896917.0,32751184284.0,0.984,1,30.438233333333336,0.344,0.344,196.0,60.0,0.0,0.306,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782129862_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216012_FOLD3-val_1782129862_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,100,Perf<Cycles>,2,llama3.1:8b,77668781152.0,74974185868.0,-3.469,8059972794.0,8134619275.0,0.926,3,114.48001666666669,0.48,0.51,49.0,0.0,0.0,0.0,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782123645_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215736_FOLD2-val_1782123645_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,1,qwen2.5-coder:7b,371385022281.0,331203903571.0,-10.819,13978486535.0,11816346856.0,-15.468,1,108.01688333333333,0.42,0.51,49.0,47.0,0.0,0.959,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123641_FOLD1.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215592_FOLD1-val_1782123641_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,100,Perf<Cycles>,3,qwen2.5-coder:7b,382941804646.0,341167382050.0,-10.909,2205478305.0,1831385734.0,-16.962,1,109.73361666666666,0.42,0.51,49.0,46.0,0.0,0.939,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782123638_FOLD3.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215626_FOLD3-val_1782123638_LLMAlgorithm_qwen2.5-coder:7b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,5,llama3.1:8b,42191345347.0,41274884036.0,-2.172,42556703765.0,42554280125.0,-0.006,1,38.09760000000001,0.416,0.436,196.0,23.0,0.0,0.117,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782130362_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215834_FOLD5-val_1782130362_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,2,llama3.1:8b,102230019092.0,99698286636.0,-2.477,23530391643.0,24109678491.0,2.462,1,50.8638,0.34,0.344,196.0,158.0,0.0,0.806,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782129679_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216009_FOLD2-val_1782129679_LLMAlgorithm_llama3.1:8b.log
sat4j,LLMAlgorithm,50.0,250,Perf<Cycles>,4,llama3.1:8b,79908440560.0,66751830916.0,-16.465,5848841445.0,5720425609.0,-2.196,3,42.27505,0.464,0.508,196.0,1.0,0.0,0.005,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782130337_FOLD4.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/sat4j_1782215782_FOLD4-val_1782130337_LLMAlgorithm_llama3.1:8b.log
weka,LLMAlgorithm,50.0,250,Perf<Cycles>,5,llama3.1:8b,103323461750.0,101161761453.0,-2.092,23118881572.0,23419917891.0,1.302,1,54.39386666666667,0.464,0.468,196.0,45.0,0.0,0.23,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782129956_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/weka_1782216022_FOLD5-val_1782129956_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,250,Perf<Cycles>,5,llama3.1:8b,244211851837.0,215436929394.0,-11.799,134242413761.0,135019705786.0,0.579,0,,0.402,0.485,49.0,16.0,0.0,0.327,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782130926_FOLD5.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1784547737_FOLD5-val_1782130926_LLMAlgorithm_llama3.1:8b.log
pngOptim,LLMAlgorithm,50.0,250,Perf<Cycles>,2,qwen2.5-coder:7b,297271488521.0,112174723772.0,-62.265,87935626887.0,30246082693.0,-65.604,1,142.73613333333333,0.388,0.476,196.0,176.0,0.0,0.898,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782129043_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215615_FOLD2-val_1782129043_LLMAlgorithm_qwen2.5-coder:7b.log
pngOptim,LLMAlgorithm,50.0,250,Perf<Cycles>,2,llama3.1:8b,298831785598.0,281583049780.0,-5.772,87972388531.0,74827595448.0,-14.942,1,129.23988333333332,0.34,0.456,196.0,121.0,0.0,0.617,0.0,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782130691_FOLD2.log,/home/pbermejo/GeneticImprovement/magpie/_magpie_logs/pngOptim_1782215388_FOLD2-val_1782130691_LLMAlgorithm_llama3.1:8b.log
